artist_name,track_name,release_date,genre,lyrics
The Beatles,Kansas City,1965,Retro,"[Verse 1]
Ah, Kansas City
Coming to get my baby back home, yeah, yeah
I'm gonna Kansas city
Coming to get my baby back home, yeah, yeah
Well, it's a long, long, time
Since my baby's been gone

[Verse 2]
Ah, Kansas City
Coming to get my baby on time, yeah, yeah
I'm gonna Kansas City
Coming to get my baby on time, yeah, yeah
It's just a one, two, three, four
Five, six, seven, eight, nine, wah

[Chorus 1]
Hey, hey, hey, hey
Hey, baby
Ooh, now girl
I say yeah now pal
Now, now, now, now, tell me baby
What's been wrong with you

[Chorus 1]
Hey, hey, hey, hey
Hey, now baby
Ooh, now girl
I say yeah now pal
Now, now, now, now, tell me baby
What's been wrong with you

[Chorus 2]
Well, I'll say bye
Bye, bye, baby bye, bye
Oh, so long
Bye, bye, baby I'm gone
Yeah, I said bye, bye, baby
Bye, bye, bye, bye, bye, bye

[Chorus 2]
Well, I'll say bye
Bye, bye, baby bye, bye
Oh, so long
Bye, bye, baby I'm gone
Yeah, I said bye, bye, baby
Bye, bye, bye, bye, bye, bye"
The Beatles,Ain’t She Sweet (Anthology 1 version),1960,Retro,"[Verse 1]
Oh ain't she sweet?
Well see her walking down that street
Yes I ask you very confidentially
Ain't she sweet?

[Verse 2]
Oh ain't she nice?
Well look her over once or twice
Yes I ask you, very confidentially
Ain't she nice?

[Bridge 1]
Just cast an eye
In her direction
Oh me, oh my
Ain't that perfection?

[Verse 3]
Oh I repeat
Well don't you think that's kind of neat?
Yes I ask you, very confidentially
Ain't she sweet?

[Verse 4]
Oh ain't she sweet?
Well see her walking down that street?
Yes I ask you, very confidentially
Ain't she sweet?

[Verse 5]
Oh ain't that nice?
Well look her over once or twice
Yes I ask you, very confidentially
Ain't she nice?

[Bridge 2]
Just cast an eye
In her direction
Oh me, oh my
Ain't that perfection?

[Verse 6]
Oh I repeat
Well don't you think that's kind of neat?
Yes I ask you, very confidentially
Ain't she sweet?

[Verse 7]
Oh ain't she sweet?
Well see her walking down that street?
Well I ask you, very confidentially
Ain't she sweet?
Well I ask you, very confidentially
Ain't she sweet?"
The Beatles,I’m in Love,1963,Retro,"Every night I can't sleep thinking of you
And every little thing that you do
And I'm telling all my friends I'm in love
And I'm telling the world you make me feel proud
You make me want to shout out aloud
So I'm telling all my friends I'm in love

Oh, I'm feeling on the top of the world
I'm in love with a wonderful girl
I've never felt this way before
If this is love, give me more, more, more, more

...I'm telling you
...thing that you do

I'm telling all my friends I'm in love, in love
Yes, I'm telling all my friends I'm in love, in love
I'm telling all my friends I'm in love"
The Beatles,The Long One,2019,Retro,"[Part I: You Never Give Me Your Money]

[Intro]
RS2

[Verse 1]
You never give me your money
You only give me your funny paper
And in the middle of negotiations
You break down

[Verse 2]
I never give you my number
I only give you my situation
And in the middle of investigation
I break down

[Verse 3]
Out of college, money spent
See no future, pay no rent
All the money's gone, nowhere to go
Any job, I got the sack
Monday morning, turning back
Yellow lorry slow, nowhere to go
But oh, that magic feeling, nowhere to go
Oh, that magic feeling, nowhere to go
Nowhere to go

[Verse 4]
One sweet dream
Pick up the bags and get in the limousine
Soon we'll be away from here
Step on the gas and wipe that tear away
One sweet dream came true today
Came true today
Came true today
Yes, it did

[Outro]
One, two, three, four, five, six, seven
All good children go to Heaven
One, two, three, four, five, six, seven
All good children go to Heaven
One, two, three, four, five, six, seven
All good children go to Heaven
One, two, three, four, five, six, seven
All good children go to Heaven
One, two, three, four, five, six, seven
All good children go to Heaven
One, two, three, four, five, six, seven
All good children go to Heaven
One, two, three, four, five, six, seven
All good children go to Heaven
One, two, three, four, five, six, seven
All good children go to Heaven
One, two, three, four, five, six, seven
All good children go to Heaven

[Part II: Sun King]

[Chorus]
Here comes the sun king
Here comes the sun king

[Verse 1]
Everybody is laughing
Everybody is happy

[Chorus]
Here comes the sun king

[Verse 2]
Quando para mucho mi amore de felice corazón
Mundo paparazzi mi amore chicka ferdy parasol
Questo obrigado tanta mucho cake and eat it carousel

[Part III: Mean Mr. Mustard]

[Verse 1]
Mean Mister Mustard sleeps in the park
Shaves in the dark trying to save paper
Sleeps in a hole in the road
Saving up to buy some clothes
Keeps a ten-bob note up his nose
Such a mean old man
Such a mean old man

[Verse 2]
His sister Pam works in a shop
She never stops, she's a go-getter
Takes him out to look at the Queen
Only place that he's ever been
Always shouts out something obscene
Such a dirty old man
Dirty old man

[Part IV: Her Majesty]

[Verse]
Her Majesty's a pretty nice girl, but she doesn't have a lot to say
Her Majesty's a pretty nice girl, but she changes from day to day
I want to tell her that I love her a lot, but I gotta get a bellyful of wine
Her Majesty's a pretty nice girl, someday I'm going to make her mine
Oh yeah, someday I'm going to make her mine

[Part V: Polythene Pam]

[Verse 1]
Well, you should see Polythene Pam
She's so good-looking, but she looks like a man
Well, you should see her in drag dressed in her polythene bag
Yes, you should see Polythene Pam
Yeah, yeah, yeah

[Verse 2]
Get a dose of her in jackboots and kilt
She's killer-diller when she's dressed to the hilt
She's the kind of a girl that makes “The News of the World”
Yes, you could say she was attractively built
Yeah, yeah, yeah

[Outro]
(Yeah!) Great!
Feels good that, feels good
Oh listen to that now
Oh, look out! It's-

[Part VI: She Came In Through the Bathroom Window]

[Verse 1]
She came in through the bathroom window
Protected by a silver spoon
But now she sucks her thumb and wanders
By the banks of her own lagoon

[Chorus]
Didn't anybody tell her?
Didn't anybody see?
Sunday's on the phone to Monday
Tuesday's on the phone to me

[Verse 2]
She said she'd always been a dancer
She worked at fifteen clubs a day
And though she thought I knew the answer
Well, I knew what I could not say
And so I quit the police department
And got myself a steady job
And though she tried her best to help me
She could steal, but she could not rob

[Chorus]
Didn't anybody tell her?
Didn't anybody see?
Sunday's on the phone to Monday
Tuesday's on the phone to me, oh yeah

[Part VII: Golden Slumbers]

[Verse 1: Paul McCartney]
Once there was a way to get back homeward
Once there was a way to get back home

[Refrain: Paul McCartney]
Sleep pretty darling, do not cry
And I will sing a lullaby

[Verse 2: Paul McCartney]
Golden slumbers fill your eyes
Smiles await you when you rise

[Refrain: Paul McCartney]
Sleep pretty darling, do not cry
And I will sing a lullaby

[Verse 1: Paul McCartney]
Once there was a way to get back homeward
Once there was a way to get back home

[Refrain: Paul McCartney]
Sleep pretty darling, do not cry
And I will sing a lullaby

[Part VIII: Carry That Weight]

[Chorus]
Boy, you're gonna carry that weight
Carry that weight a long time
Boy, you're gonna carry that weight
Carry that weight a long time

[Instrumental Break]

[Verse]
I never give you my pillow
I only send you my invitations
And in the middle of the celebrations
I break down

[Chorus]
Boy, you're gonna carry that weight
Carry that weight a long time
Boy, you're gonna carry that weight
Carry that weight a long time

[Part IX: The End]

[Instrumental]"
The Beatles,What’s the New Mary Jane,1996,Retro,"[Verse 1]
She looks as an African Queen
She eating twelve chapattis and cream
She tastes as Mongolian lamb
She coming from Aldebaran

[Chorus]
What a shame Mary Jane had a pain at the party
What a shame Mary Jane what a shame Mary Jane had a pain at the party

[Verse 2]
She like to be married with Yetti
He grooving such cookie spaghetti
She jumping as Mexican bean
To make that her body morphine

[Chorus]
What a shame Mary Jane had a pain at the party
What a shame Mary Jane what a shame Mary Jane had a pain at the party

[Verse 3]
She catch Patagonian pancake
With that one and gin party makes
She having all the ways good contact
She making with Apple an contract

[Chorus]
What a shame Mary Jane had a pain at the party
What a shame Mary Jane what a shame Mary Jane had a pain at the party
All together now

[Chorus]
What a shame Mary Jane had a pain at the party
What a shame what what a shame Mary Jane had a pain at the party
What a shame what a shame what a shame what a shame
Mary Jane had a pain at the party
What a shame what a shame what a shame what a shame
Mary Jane had a pain at the party
What a shame what a shame Mary Jane had a pain at the party
What a shame what a shame what a shame
Mary Jane had a pain at the party
What a shame Mary Jane Mary Jane had a pain at the party
What a shame Mary Jane what a shame Mary Jane had a pain at the party
What a shame Mary Jane what a shame

[Verse 4]
She looks as an African Queen
She tastes as Mongolian lamb

[Outro]
What a shame Mary Jane what a shame Mary Jane had a pain at the party
All together now
What a shame Mary Jane had a pain at the party
What a shame what what a shame Mary Jane had a pain at the party
What a shame what a shame what a shame what a shame

Let's hear it
Before we get taken away-"
The Beatles,Come and Get It (Studio Demo),1996,Retro,"[Paul McCartney]
Red light

[Engineer]
Demo take one

[Verse 1]
If you want it, here it is
Come and get it
Make your mind up fast

[Verse 2]
If you want it, any time
I can give it
But you better hurry cause it may not last

[Refrain]
Did I hear you say that there must be a catch?
Will you walk away from a fool and his money?

[Verse 3]
If you want it, here it is
Come and get it
But you better hurry cause it's going fast

[Verse 1]
If you want it, here it is
Come and get it
Make your mind up fast

[Verse 2]
If you want it, any time
I can give it
But you better hurry cause it may not last

[Refrain]
Did I hear you say that there must be a catch?
Will you walk away from a fool and his money?

[Verse 4]
Sonny, if you want it, here it is
Come and get it
But you'd better hurry cause it's going fast
You'd better hurry cause it's going fast

Ooh, fool and his money

[Outro]
Sonny, if you want it, here it is
Come and get it
But you'd better hurry cause it's going fast
You'd better hurry cause it's going fast
You'd better hurry cause it's going fast

Ok, give us it on headphones and I'll track it"
The Beatles,Don’t Let Me Down (First Rooftop Performance),2021,Retro,"[Intro: Paul McCartney, Ringo Starr, George Harrison]
Don't let me down
(Go, George)
One, two, three, four

[Chorus: John Lennon & Paul McCartney]
Don't let me down, don't let me down
Don't let me down, don't let me down

[Verse 1: John Lennon]
Nobody ever loved me like she does
Ooh, she does
Yes, she does
And if somebody loved me like she does
Ooh, she does
Yes, she does

[Chorus: John Lennon & Paul McCartney]
Don't let me down, don't let me down
Don't let me down, don't lеt me down

[Bridge: John Lennon]
I'm in love for the first timе
Don't you know it's gonna last?
It's a love that lasts forever
It's a love that has no past

[Chorus: John Lennon & Paul McCartney]
Don't let me down, (Please) don't let me down
Don't let me down, don't let me down

[Verse 2: John Lennon]
And no res ree, she gah blee bloo jee goo
Ooh, she does
Yeah, she does
I guess nobody ever really done me
Ooh, she done me
She done me good

[Chorus: John Lennon & Paul McCartney]
Don't let me down, don't let me down
Don't let me down, don't let me down

[Outro: John Lennon, Paul McCartney]
Please, please
Please, please
Don't let me down"
The Beatles,Sour Milk Sea,1968,Retro,"[Verse 1]
If your life's not right, doesn't satisfy you
Don't get the breaks like some of us do
Better work it out, find where you've gone wrong
Better do it soon, you don't have long

[Chorus 1]
Get out of Sour Milk Sea
You don't belong there
Get back to where you should be
Find out what's going on there

[Verse 2]
If you want the most from everything you do
In the shortest time your dreams come true
In no time at all it makes you more aware
Very simple process takes you there

[Chorus 2]
Get out of Sour Milk Sea
You don't belong there
Get back to where you should be
Find out what's going on there

Do-do-doo
Do-do-do-do-do-do-do-do-do
Do-do-do-do-do-do
Do-do-do-do-do
Do-do-do-do
Do-do-do-do-do-do
Do-do-do-do
Do-do-do-do-do

[Verse 3]
Looking for release from limitation
There's nothing much without illumination
Can fool around with every different cult
There's only one way really brings results

[Chorus 3]
Get out of Sour Milk Sea
You don't belong there
Get back to where you should be
Find out what's going on there"
The Beatles,Blackbird/Yesterday,2006,Retro,"[Part I: Blackbird]

[Instrumental]

[Part II: Yesterday]

[Verse 1]
Yesterday
All my troubles seemed so far away
Now it looks as though they're here to stay
Oh, I believe in yesterday

[Verse 2]
Suddenly
I'm not half the man I used to be
There's a shadow hanging over me
Oh, yesterday came suddenly

[Bridge]
Why she had to go
I don't know, she wouldn't say
I said something wrong
Now I long for yesterday

[Verse 3]
Yesterday
Love was such an easy game to play
Now I need a place to hide away
Oh, I believe in yesterday

[Bridge]
Why she had to go
I don't know, she wouldn't say
I said something wrong
Now I long for yesterday

[Verse 3]
Yesterday
Love was such an easy game to play
Now I need a place to hide away
Oh, I believe in yesterday

[Outro]
Mmm-mmm-mmm-mmm-mmm, hmm-hmm"
The Beatles,Can You Take Me Back,1968,Retro,"Can you take me back where I came from?
Can you take me back?
Can you take me back where I came from?
Brahma, can you take me back?
Can you take me back?
Mm, can you take me where I came from?
Can you take me back?"
The Beatles,Junk,1970,Retro,"Motorcars
Handlebars
Bicycles for two
Broken hearted jubilee

Parachutes
Army boots
Sleeping bags for two
Sentimental jamboree

Motorcars
Handlebars
Bicycles for you
Broken hearted jubilee

Parachutes
Army boots
Sleeping bags for two
Sentimental jamboree

Ah, ah
The shop window
Why why, says the sign
In the yard

Buy buy, says the sign
In the shop window
Why why, says the junk
In the yard"
The Beatles,Some Other Guy,1993,Retro,"[Verse 1]
Some other guy now, has taken my love away from me, oh now
Some other guy now, has taken away my sweet desire, oh now
Some other guy now, I just don't want to hold my hand, oh now
I'm the lonely one, as lonely as I can feel all right

[Verse 2]
Some other guy now, is sipping up the honey like a yellow dog, oh now
Some other guy now, has taken my love just like I'm gone, oh now
Some other guy now, has taken my love away from me, oh now
I'm the lonely one, as lonely as I can feel all right
Oh oh hoho
Oh yeah! Ow! Ow!

[Verse 3]
Some other guy, is making me very very mad, oh now
Some other guy now, is making my past seem oh so bad, oh now
Some other guy now, she was the first girl I ever had, oh now
I'm the lonely one, as lonely as I can feel all right
Oh oh hoho
I'm a-talking to you, right now
Ow!

[Outro]
Hey! Yeah!"
The Beatles,Where Have You Been All My Life,1980,Retro,"Since we kissed I never knew the thrills I could have tasted
Since we kissed I never knew the years that I was wasting
But now I know I was waiting
For you to come by, I was waiting girl, won't you please tell me why it took so long to begin
Darling where have you been all my life?
Oh don't you know that until we touched I never knew the touch was of revealing
Until we touched I never knew my heart was really beating
But now I know I was waiting
For you to come by, I was waiting girl, won't you please tell me why it took so long to begin
Darling where have you been all my life
Oh where you've been, where you've been
[Solo]
Now don't you know I was waiting
For you to come by, I was waiting girl, won't you please tell me why it took so long to begin
Darling where have you been all my life
Where have you been, where you've been, where you've been, when I was feeling blue
Where have you been, where you've been, where you've been, when I was needing you
Oh where you've been, where you've been
Where you've been
Darling where have you been all my life"
The Beatles,Let It Be (Single Version),1970,Retro,"[Verse 1: Paul McCartney]
When I find myself in times of trouble
Mother Mary comes to me
Speaking words of wisdom, “let it be”
And in my hour of darkness
She is standing right in front of me
Speaking words of wisdom, “let it be”

[Chorus: Paul McCartney]
Let it be, let it be
Let it be, let it be
Whisper words of wisdom
Let it be

[Verse 2: Paul McCartney]
And when the broken-hearted people
Living in the world agree
There will be an answer, let it be
For though they may be parted
There is still a chance that they will see
There will be an answer, let it be

[Chorus: Paul McCartney]
Let it be, let it be
Let it be, let it be
Yeah, there will be an answer
Let it be
Let it be, let it be
Let it be, let it be
Whisper words of wisdom
Let it be

[Guitar Solo: George Harrison]

[Chorus: Paul McCartney]
Let it be, let it be
Let it be, yeah, let it be
Whisper words of wisdom
Let it be

[Verse 3: Paul McCartney]
And when the night is cloudy
There is still a light that shines on me
Shine on till tomorrow, let it be
I wake up to the sound of music
Mother Mary comes to me
Speaking words of wisdom, ""let it be""

[Chorus: Paul McCartney]
Yeah, let it be, let it be
Let it be, yeah, let it be
Oh, there will be an answer
Let it be
Let it be, let it be
Let it be, yeah, let it be
Whisper words of wisdom
Let it be"
The Beatles,The Long and Winding Road (Naked Version),2003,Retro,"[Verse 1]
The long and winding road that leads to your door
Will never disappear
I've seen that road before
It always leads me here
Lead me to your door
[Verse 2]
The wild and windy night that the rain washed away
Has left a pool of tears
Crying for the day
Why leave me standing here?
Let me know the way
[Bridge]
Many times I've been alone, and many times I've cried
Anyway, you've always known
The many ways I've tried
[Verse 3]
But still they lead me back to the long, winding road
You left me waiting here a long, long time ago
Don't keep me standing here
Lead me to your door
[Instrumental Break]
[Verse 3]
But still they lead me back to the long, winding road
You left me waiting here a long, long time ago
Don't leave me standing here
Lead me to your door"
The Beatles,You’ll Be Mine,1995,Retro,"[Verse 1]
Well the stars, always shine
You'll be mine, and I know
You'll be mine
How they shine
You'll be mine

[Chorus]
As the stars (as the stars)
Always shine (always shine)
You'll be mine (you'll be mine)
You'll be mine
And the stars (and the stars)
Always shine (always shine)
You'll be mine
Now, ah, ah, ah, ah...

[Verse 2]
(My darling
When you brought me that toast the other morning
I, I looked into your eye
And I could see a National Health eyeball
And I loved you, like I've never done
Like I've never done before!)

[Chorus]
Well the stars (well the stars)
They shine (oh, they shine)
And you'll be mine
Oh, you will be mine
You'll be mine
At the star (at the star)
Always shining"
The Beatles,Yellow Submarine (Songwriting Work Tape / Part 1),2022,Retro,"In the place where I was born
No one cared, no one cared
And the name that I was born
No one cared, no one cared
In the town where I was born
No one cared, no one cared
If you're right, then you're wrong
No one cared, no one cared
In the town where I came from
No one cared, no one cared"
The Beatles,The Beatles’ Christmas Record,1963,Retro,"[Paul McCartney]
Hoo!

[All]
Good King Wenceslas looked out
On the feast of Stephen (Hoo!)
As the slow ray round about
Deep and crisp and crispy
Brightly show the boot last night
On the mosty cruel
Henry Hall and David Lloyd
Betty Grable too

[John Lennon]
Hello, this is John, speaking with his voice. (Huh!) We're all very happy to be able to talk to you like this on this little bit of plastic. This record reaches you at the end of a really gear year for us, and it's all due to you. When we made our first record on Parlophone towards the end of 1962, we hoped everybody would like what had already been our type of music for several years already, but we had no idea of all the gear things in store for us. It all happened really when Please Please Me became a number one hit, and after that, well cor' the blimeys, heave the mo'! Our biggest thrill of the year, well, I suppose it must have been topping the bill at the London Palladium and then, only a couple of days later, being invited to take part in The Royal Variety Show

[All] (whistling)

[John Lennon]
This time last year, we were all dead chuffed because ""Love Me Do"" got into the top twenty, and we can't believe really that so many things have happened in between already! Just before I pass you over to Paul, (Arf-arf! Arf-arf!) I'd like to say thank you to all the Beatle people who have written to me during the year and everyone who sent gifts and cards for my birthday, which I'm trying to forget, in October. (Huh!) I'd like to reply personally to everyone, but I just haven't enough pens. In the meantime

Garry Crimble to you
Garry Mimble to you
Getty Bable, dear Christmas
Happy Birthday me too

[Paul McCartney]
This is Paul here, everything that John said goes for me too, 'specially the bit about birthday cards and the parcels, 'cause all our homes and offices got stacks of mail last June, ow! Ha! Ha! When it was my birthday. Anyway, we're all dead pleased by the way you've treated us in 1963, and we'll try to do everything we can to please you with the type of songs we write and record next year. Oh yeah, somebody asked us if we still like Jelly Babies. Well! We used to like them, in fact we loved them and said so in one of the papers, you see. Ever since then, we've been getting them in boxes, packets and crates. Anyway, we've gone right off Jelly Babies, you see, but we still like peppermint creams and chocolate drops and dolly mixtures and all that sort of thing

[John Lennon]
Yes! Yes! Oh yes!

[Paul McCartney]
Well, lots of people asked us what we enjoy best, you see, concerts and television or recording? We like doing stage shows 'cause it's, you know, it's great to hear an audience enjoying themselves. But the thing we like best, I think so anyway, is going into the recording studio

[John Lennon]
Yes, we enjoy that very kindly!

[Paul McCartney]
...to make new records, which is what we've been doing all day before we started on this special message. Well, eh, what we like to hear most is one of our songs, you know, taking shape in a recording studio, ah, one of the ones what John and I have written, and then listening to the tapes afterwards to hear how it all worked out, you see. Well, I'm running over my time, and people are telling me to stop and Ringo...

[All]
Stop! Stop! Stop! Stop shouting, those animals!

[Paul McCartney]
...so I'll finish off now with it wishing everyone Happy Crimble and a Merry New Year and especially all the ones who paid the subscription

[John Lennon]
Ja, das wird uns danke schon
Und denn gruss von even
Ja, denn gruss von even schon
Ja, das wird wunderschon, boy
Danke schon

Ja, Ringo!

Hello, Ringo here
As you know I was the last member to join The Beatles. I started to play drums in the group 1962, ha-ha-ha! I've been in a couple of other groups...

(Oh, just wish the people a merry, happy, go on, for Christmas, Christmas)

[Ringo Starr, Paul McCartney]
Merry, Happy New Year, and folks, Happy Christmas and may, may everything you wish be granted
(Sing, sing us Wenceslas, King Wenceslas)
King Wenceslas:

[Ringo Starr]
Well, good King Wenceslas last looked out (Oh ho!)
On the feast of Stephen (Hey!)
When the snow was on the ground (Yeah!)
Deep and crisp and even (Oh yeah!)

Hooray!

[George Harrison, The others]
Thank you, Ringo! Thank you, Ringo! We'll phone you! (Ha ha ha!)
I'm George Harrison, nobody else has said anything yet about our fan club secretaries, Ann Collingham and Bettina Rose (Ha ha ha ha!), not to mention Freda Kelly in Liverpool. (Good old Freda!) So on behalf of us all, I'd just like to say a great, big thank you to Ann, Bettina and Freda for all the hard work they've done, and we just hope you can go on pleasing you for a long time, 'cause it's gonna, 'cause it to your reaction are to our records that really matters
And I'd just like to say

Brightly was the shone that night
Though the winter cruel
When a pork pie came inside
Gathering winter cruel

[All]
Rudolph, the red nosed reindeer (Ho!)
Had a very shiny nose (A shiny nose!)
When everybody picked him (Oh!)

Ha, ha, ha, ha
Oh yeah! Oh!

Ricky, the red nosed Ringo (Rudolph!)
Had a very shiny nose

Merry Christmas everybody!"
The Beatles,Like Dreamers Do,1995,Retro,"[Verse 1]
I, I saw a girl in my dreams
And so it seems that I will love her
Oh you, you are that girl in my dreams
And so it seems that I will love you

[Chorus]
And I waited for your kiss
Waited for the bliss
Like dreamers do

[Bridge]
And I, I, I, I
Oh, I'll be there, yeah
Waiting for you, you, you, you, you, you

[Verse 2]
You, you came just one dream ago
And now I know that I will love you
Oh, I knew when you first said hello
That's how I know that I will love you

[Chorus]
And I waited for your kiss
Waited for the bliss
Like dreamers do

[Bridge]
And I, I, I, I
Oh, I'll be there, yeah
Waiting for you, you, you, you, you, you, you

[Verse 3]
You, you came just one dream ago
And now I know that I will love you
Oh, I knew when you first said hello
That's how I know that I will love you

[Outro]
And I waited for your kiss
Waited for the bliss
Like dreamers do
Oh, like dreamers do
Like dreamers do"
The Beatles,Across the Universe (Take 2),1996,Retro,"[Verse 1: John Lennon]
Words are flowing out like endless rain into a paper cup
They slither while they pass, they slip away across the universe
Pools of sorrow, waves of joy are drifting through my opened mind
Possessing and caressing me

[Chorus: John Lennon]
Jai Guru Deva, Om
Nothing's gonna change my world
Nothing's gonna change my world
Nothing's gonna change my world
Nothing's gonna change my world

[Verse 2: John Lennon]
Images of broken light which dance before me like a million eyes
They call me on and on across the universe
Thoughts meander like a restless wind inside a letter box
They tumble blindly as they make their way across the universe

[Chorus: John Lennon]
Jai Guru Deva, Om
Nothing's gonna change my world
Nothing's gonna change my world
Nothing's gonna change my world
Nothing's gonna change my world

[Verse 3: John Lennon]
Sounds of laughter, shades of life are ringing through my open ears
Inciting and inviting me
Limitless undying love which shines around me like a million suns
It calls me on and on across the universe

[Chorus: John Lennon]
Jai Guru Deva, Om
Nothing's gonna change my world
Nothing's gonna change my world
Nothing's gonna change my world
Nothing's gonna change my world

[Outro: John Lennon]
Jai Guru Deva
Jai Guru Deva
Jai Guru Deva"
The Beatles,Three Cool Cats,1980,Retro,"[Verse]
Three cool cats
Three cool cats
Huntin' on the corner in a beat up car
Splitting up a lifted candy bar
Talking all about how sharp they are
Three cool cats

Three cool chicks
Walking down the street
Swinging their hips
Splitting up a bag of potato chips
And three cool cats did three big flips for
Three cool chicks
Yeah three cool chicks

[Pre-Chorus]
Well up popped that first cool cat
He said, ""Man look at that
Man, do you see what I see?""
""Well I want that middle chick""
""I want that little chick""
""Hey man save one chick for me""
Hey, well three cool chicks
Three cool chicks

[Chorus]
Well they loooked like angels from up above
And three cool cats really fell in love
But three cool chicks
Made three fools of those
Three cool cats
Three cool cats

[Pre-Chorus]
Well up popped that first cool cat
He said, ""Man look at that
Man, do you see what I see?""
""Well I want that middle chick""
""I want that little chick""
""Hey man save one chick for me""
Hey, well three cool chicks
Three cool chicks

[Chorus]
Well they looked like angels from up above
And three cool cats really fell in love
But three cool chicks
Made three fools of those
Three cool cats
Three cool cats

[Outro]
Three cool cats
Three cool cats

(Three cool cats, oh three cool cats)"
The Beatles,While My Guitar Gently Weeps (Esher Demo),2018,Retro,"[Intro: George Harrison]
One, two, three, four

[Verse 1]
I look at you all
See the love there that's sleeping
While my guitar gently weeps
The problems you sow
Are the troubles you're reaping
Still my guitar gently weeps

[Chorus]
I don't know why nobody told you
How to unfold your love
I don't know how someone controlled you
They bought and sold you

[Verse 2]
I look at the world
And I notice it's turning
While my guitar gently weeps
With every mistake
We must surely be learning
Still my guitar gently weeps

[Chorus]
I don't know why you were diverted
You were perverted too
I don't know how you were inverted
No one alerted you

[Verse 3]
I look at the trouble
And pain that is raging
While my guitar gently weeps
As I'm sitting here
Doing nothing but aging
Still my guitar gently weeps

[Outro]
Gently weeps
Still my guitar gently weeps"
